,week,year,month,day,item_BC,item_CB,item_CR,item_RD,item_TG,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,price(원/kg)
26570,46,2020,11,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26571,46,2020,11,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26572,46,2020,11,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26573,46,2020,11,13,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1550.0
26574,46,2020,11,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26575,46,2020,11,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26576,47,2020,11,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1059.0
26577,47,2020,11,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1195.0
26578,47,2020,11,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1270.0
26579,47,2020,11,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1092.0
26580,47,2020,11,20,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,950.0
26581,47,2020,11,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1021.0
26582,47,2020,11,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26583,48,2020,11,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1141.0
26584,48,2020,11,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26585,48,2020,11,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1200.0
26586,48,2020,11,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,928.0
26587,48,2020,11,27,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,975.0
26588,48,2020,11,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,974.0
26589,48,2020,11,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26590,49,2020,11,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000.0
26591,49,2020,12,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26592,49,2020,12,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,850.0
26593,49,2020,12,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26594,49,2020,12,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1000.0
26595,49,2020,12,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26596,49,2020,12,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26597,50,2020,12,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1175.0
26598,50,2020,12,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26599,50,2020,12,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26600,50,2020,12,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26601,50,2020,12,11,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26602,50,2020,12,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26603,50,2020,12,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26604,51,2020,12,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26605,51,2020,12,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26606,51,2020,12,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26607,51,2020,12,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26608,51,2020,12,18,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26609,51,2020,12,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26610,51,2020,12,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26611,52,2020,12,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26612,52,2020,12,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26613,52,2020,12,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26614,52,2020,12,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26615,52,2020,12,25,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26616,52,2020,12,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26617,52,2020,12,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26618,53,2020,12,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26619,53,2020,12,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26620,53,2020,12,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26621,53,2020,12,31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26622,53,2021,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26623,53,2021,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26624,53,2021,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26625,1,2021,1,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1100.0
26626,1,2021,1,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,727.0
26627,1,2021,1,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,718.0
26628,1,2021,1,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,826.0
26629,1,2021,1,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,846.0
26630,1,2021,1,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26631,1,2021,1,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26632,2,2021,1,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26633,2,2021,1,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26634,2,2021,1,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26635,2,2021,1,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26636,2,2021,1,15,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26637,2,2021,1,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26638,2,2021,1,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26639,3,2021,1,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,570.0
26640,3,2021,1,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26641,3,2021,1,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26642,3,2021,1,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,341.0
26643,3,2021,1,22,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26644,3,2021,1,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1014.0
26645,3,2021,1,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26646,4,2021,1,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000.0
26647,4,2021,1,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26648,4,2021,1,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1200.0
26649,4,2021,1,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26650,4,2021,1,29,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26651,4,2021,1,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26652,4,2021,1,31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26653,5,2021,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,470.0
26654,5,2021,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26655,5,2021,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1100.0
26656,5,2021,2,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26657,5,2021,2,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1089.0
26658,5,2021,2,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,727.0
26659,5,2021,2,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26660,6,2021,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,442.0
26661,6,2021,2,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,598.0
26662,6,2021,2,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,467.0
26663,6,2021,2,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,525.0
26664,6,2021,2,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26665,6,2021,2,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26666,6,2021,2,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26667,7,2021,2,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26668,7,2021,2,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,435.0
26669,7,2021,2,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,379.0
26670,7,2021,2,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,850.0
26671,7,2021,2,19,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,424.0
26672,7,2021,2,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,550.0
26673,7,2021,2,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26674,8,2021,2,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26675,8,2021,2,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26676,8,2021,2,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26677,8,2021,2,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,459.0
26678,8,2021,2,26,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,900.0
26679,8,2021,2,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,514.0
26680,8,2021,2,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26681,9,2021,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26682,9,2021,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,566.0
26683,9,2021,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,530.0
26684,9,2021,3,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,561.0
26685,9,2021,3,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,504.0
26686,9,2021,3,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,477.0
26687,9,2021,3,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26688,10,2021,3,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,407.0
26689,10,2021,3,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,399.0
26690,10,2021,3,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,387.0
26691,10,2021,3,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,457.0
26692,10,2021,3,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,348.0
26693,10,2021,3,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,408.0
26694,10,2021,3,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26695,11,2021,3,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,387.0
26696,11,2021,3,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,334.0
26697,11,2021,3,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,422.0
26698,11,2021,3,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,430.0
26699,11,2021,3,19,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26700,11,2021,3,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26701,11,2021,3,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26702,12,2021,3,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,577.0
26703,12,2021,3,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,724.0
26704,12,2021,3,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,441.0
26705,12,2021,3,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,378.0
26706,12,2021,3,26,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,422.0
26707,12,2021,3,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,343.0
26708,12,2021,3,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26709,13,2021,3,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,301.0
26710,13,2021,3,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,286.0
26711,13,2021,3,31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,206.0
26712,13,2021,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,177.0
26713,13,2021,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,260.0
26714,13,2021,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26715,13,2021,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26716,14,2021,4,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26717,14,2021,4,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26718,14,2021,4,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26719,14,2021,4,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26720,14,2021,4,9,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26721,14,2021,4,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26722,14,2021,4,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26723,15,2021,4,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26724,15,2021,4,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26725,15,2021,4,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26726,15,2021,4,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26727,15,2021,4,16,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,367.0
26728,15,2021,4,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,366.0
26729,15,2021,4,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26730,16,2021,4,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,388.0
26731,16,2021,4,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,222.0
26732,16,2021,4,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,183.0
26733,16,2021,4,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,248.0
26734,16,2021,4,23,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,214.0
26735,16,2021,4,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,224.0
26736,16,2021,4,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26737,17,2021,4,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26738,17,2021,4,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,456.0
26739,17,2021,4,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,316.0
26740,17,2021,4,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,222.0
26741,17,2021,4,30,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,236.0
26742,17,2021,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,262.0
26743,17,2021,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26744,18,2021,5,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26745,18,2021,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26746,18,2021,5,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26747,18,2021,5,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26748,18,2021,5,7,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26749,18,2021,5,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26750,18,2021,5,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26751,19,2021,5,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26752,19,2021,5,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26753,19,2021,5,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26754,19,2021,5,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26755,19,2021,5,14,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26756,19,2021,5,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26757,19,2021,5,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26758,20,2021,5,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26759,20,2021,5,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,500.0
26760,20,2021,5,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26761,20,2021,5,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26762,20,2021,5,21,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26763,20,2021,5,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,850.0
26764,20,2021,5,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26765,21,2021,5,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26766,21,2021,5,25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,800.0
26767,21,2021,5,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26768,21,2021,5,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26769,21,2021,5,28,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26770,21,2021,5,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26771,21,2021,5,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26772,22,2021,5,31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26773,22,2021,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26774,22,2021,6,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26775,22,2021,6,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26776,22,2021,6,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26777,22,2021,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26778,22,2021,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26779,23,2021,6,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26780,23,2021,6,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26781,23,2021,6,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26782,23,2021,6,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26783,23,2021,6,11,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26784,23,2021,6,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26785,23,2021,6,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26786,24,2021,6,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26787,24,2021,6,15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26788,24,2021,6,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26789,24,2021,6,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26790,24,2021,6,18,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26791,24,2021,6,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26792,24,2021,6,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26793,25,2021,6,21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26794,25,2021,6,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26795,25,2021,6,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26796,25,2021,6,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26797,25,2021,6,25,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26798,25,2021,6,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26799,25,2021,6,27,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26800,26,2021,6,28,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26801,26,2021,6,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26802,26,2021,6,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26803,26,2021,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26804,26,2021,7,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26805,26,2021,7,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26806,26,2021,7,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26807,27,2021,7,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26808,27,2021,7,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26809,27,2021,7,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
26810,27,2021,7,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
26811,27,2021,7,9,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0
26812,27,2021,7,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
26813,27,2021,7,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
26814,28,2021,7,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
26815,28,2021,7,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
26816,28,2021,7,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
