ID,timestamp,item,corporation,location,supply(kg),price(원/kg),precessed_price,index
RD_A_S_20220409,2022-04-09,RD,A,S,19280.0,416.8,370.0,1194
RD_A_S_20220410,2022-04-10,RD,A,S,0.0,0.0,,1195
RD_A_S_20220411,2022-04-11,RD,A,S,17960.0,388.6,396.0,1196
RD_A_S_20220412,2022-04-12,RD,A,S,14980.0,399.6,478.0,1197
RD_A_S_20220413,2022-04-13,RD,A,S,22100.0,416.6,456.0,1198
RD_A_S_20220414,2022-04-14,RD,A,S,22380.0,425.6,415.0,1199
RD_A_S_20220415,2022-04-15,RD,A,S,18200.0,441.6,463.0,1200
RD_A_S_20220416,2022-04-16,RD,A,S,8560.0,445.8,417.0,1201
RD_A_S_20220417,2022-04-17,RD,A,S,0.0,0.0,,1202
RD_A_S_20220418,2022-04-18,RD,A,S,32460.0,419.8,397.0,1203
RD_A_S_20220419,2022-04-19,RD,A,S,29500.0,404.2,337.0,1204
RD_A_S_20220420,2022-04-20,RD,A,S,19380.0,388.2,383.0,1205
RD_A_S_20220421,2022-04-21,RD,A,S,21760.0,385.4,403.0,1206
RD_A_S_20220422,2022-04-22,RD,A,S,22000.0,373.6,348.0,1207
RD_A_S_20220423,2022-04-23,RD,A,S,17940.0,372.2,390.0,1208
RD_A_S_20220424,2022-04-24,RD,A,S,0.0,0.0,,1209
RD_A_S_20220425,2022-04-25,RD,A,S,0.0,0.0,,1210
RD_A_S_20220426,2022-04-26,RD,A,S,0.0,0.0,,1211
RD_A_S_20220427,2022-04-27,RD,A,S,0.0,0.0,,1212
RD_A_S_20220428,2022-04-28,RD,A,S,4280.0,526.8,618.0,1213
RD_A_S_20220429,2022-04-29,RD,A,S,3960.0,544.88,526.0,1214
RD_A_S_20220430,2022-04-30,RD,A,S,0.0,0.0,,1215
RD_A_S_20220501,2022-05-01,RD,A,S,0.0,0.0,,1216
RD_A_S_20220502,2022-05-02,RD,A,S,22880.0,580.4,616.0,1217
RD_A_S_20220503,2022-05-03,RD,A,S,16060.0,579.4,613.0,1218
RD_A_S_20220504,2022-05-04,RD,A,S,6420.0,594.6,602.0,1219
RD_A_S_20220505,2022-05-05,RD,A,S,17880.0,592.0,543.0,1220
RD_A_S_20220506,2022-05-06,RD,A,S,21160.0,561.4,433.0,1221
RD_A_S_20220507,2022-05-07,RD,A,S,6420.0,556.2,590.0,1222
RD_A_S_20220508,2022-05-08,RD,A,S,0.0,0.0,,1223
RD_A_S_20220509,2022-05-09,RD,A,S,14980.0,588.8,722.0,1224
RD_A_S_20220510,2022-05-10,RD,A,S,11780.0,621.0,704.0,1225
RD_A_S_20220511,2022-05-11,RD,A,S,16060.0,645.0,553.0,1226
RD_A_S_20220512,2022-05-12,RD,A,S,19280.0,632.6,528.0,1227
RD_A_S_20220513,2022-05-13,RD,A,S,16060.0,620.8,597.0,1228
RD_A_S_20220514,2022-05-14,RD,A,S,11780.0,592.0,578.0,1229
RD_A_S_20220515,2022-05-15,RD,A,S,0.0,0.0,,1230
RD_A_S_20220516,2022-05-16,RD,A,S,20040.0,558.3,533.0,1231
RD_A_S_20220517,2022-05-17,RD,A,S,22920.0,529.3,383.0,1232
RD_A_S_20220518,2022-05-18,RD,A,S,5880.0,505.5,478.0,1233
RD_A_S_20220519,2022-05-19,RD,A,S,0.0,0.0,,1234
RD_A_S_20220520,2022-05-20,RD,A,S,6420.0,498.5,573.0,1235
RD_A_S_20220521,2022-05-21,RD,A,S,6420.0,522.1,651.0,1236
RD_A_S_20220522,2022-05-22,RD,A,S,0.0,0.0,,1237
RD_A_S_20220523,2022-05-23,RD,A,S,7500.0,547.3,441.0,1238
RD_A_S_20220524,2022-05-24,RD,A,S,10700.0,560.2,590.0,1239
RD_A_S_20220525,2022-05-25,RD,A,S,12780.0,561.4,579.0,1240
RD_A_S_20220526,2022-05-26,RD,A,S,4280.0,567.6,682.0,1241
RD_A_S_20220527,2022-05-27,RD,A,S,9240.0,605.0,733.0,1242
RD_A_S_20220528,2022-05-28,RD,A,S,0.0,0.0,,1243
RD_A_S_20220529,2022-05-29,RD,A,S,0.0,0.0,,1244
RD_A_S_20220530,2022-05-30,RD,A,S,0.0,0.0,,1245
RD_A_S_20220531,2022-05-31,RD,A,S,0.0,0.0,,1246
RD_A_S_20220601,2022-06-01,RD,A,S,0.0,0.0,,1247
RD_A_S_20220602,2022-06-02,RD,A,S,7460.0,640.3333333333334,594.0,1248
RD_A_S_20220603,2022-06-03,RD,A,S,0.0,0.0,,1249
RD_A_S_20220604,2022-06-04,RD,A,S,0.0,0.0,,1250
RD_A_S_20220605,2022-06-05,RD,A,S,0.0,0.0,,1251
RD_A_S_20220606,2022-06-06,RD,A,S,3960.0,737.0,880.0,1252
RD_A_S_20220607,2022-06-07,RD,A,S,0.0,0.0,,1253
RD_A_S_20220608,2022-06-08,RD,A,S,0.0,0.0,,1254
RD_A_S_20220609,2022-06-09,RD,A,S,0.0,0.0,,1255
RD_A_S_20220610,2022-06-10,RD,A,S,0.0,0.0,,1256
RD_A_S_20220611,2022-06-11,RD,A,S,0.0,0.0,,1257
RD_A_S_20220612,2022-06-12,RD,A,S,0.0,0.0,,1258
RD_A_S_20220613,2022-06-13,RD,A,S,0.0,0.0,,1259
RD_A_S_20220614,2022-06-14,RD,A,S,0.0,0.0,,1260
RD_A_S_20220615,2022-06-15,RD,A,S,0.0,0.0,,1261
RD_A_S_20220616,2022-06-16,RD,A,S,0.0,0.0,,1262
RD_A_S_20220617,2022-06-17,RD,A,S,0.0,0.0,,1263
RD_A_S_20220618,2022-06-18,RD,A,S,0.0,0.0,,1264
RD_A_S_20220619,2022-06-19,RD,A,S,0.0,0.0,,1265
RD_A_S_20220620,2022-06-20,RD,A,S,0.0,0.0,,1266
RD_A_S_20220621,2022-06-21,RD,A,S,0.0,0.0,,1267
RD_A_S_20220622,2022-06-22,RD,A,S,0.0,0.0,,1268
RD_A_S_20220623,2022-06-23,RD,A,S,0.0,0.0,,1269
RD_A_S_20220624,2022-06-24,RD,A,S,0.0,0.0,,1270
RD_A_S_20220625,2022-06-25,RD,A,S,0.0,0.0,,1271
RD_A_S_20220626,2022-06-26,RD,A,S,0.0,0.0,,1272
RD_A_S_20220627,2022-06-27,RD,A,S,0.0,0.0,,1273
RD_A_S_20220628,2022-06-28,RD,A,S,0.0,0.0,,1274
RD_A_S_20220629,2022-06-29,RD,A,S,0.0,0.0,,1275
RD_A_S_20220630,2022-06-30,RD,A,S,0.0,0.0,,1276
RD_A_S_20220701,2022-07-01,RD,A,S,0.0,0.0,,1277
RD_A_S_20220702,2022-07-02,RD,A,S,0.0,0.0,,1278
RD_A_S_20220703,2022-07-03,RD,A,S,0.0,0.0,,1279
RD_A_S_20220704,2022-07-04,RD,A,S,0.0,0.0,,1280
RD_A_S_20220705,2022-07-05,RD,A,S,0.0,0.0,,1281
RD_A_S_20220706,2022-07-06,RD,A,S,0.0,0.0,,1282
RD_A_S_20220707,2022-07-07,RD,A,S,0.0,0.0,,1283
RD_A_S_20220708,2022-07-08,RD,A,S,0.0,0.0,,1284
RD_A_S_20220709,2022-07-09,RD,A,S,0.0,0.0,,1285
RD_A_S_20220710,2022-07-10,RD,A,S,0.0,0.0,,1286
RD_A_S_20220711,2022-07-11,RD,A,S,0.0,0.0,,1287
RD_A_S_20220712,2022-07-12,RD,A,S,0.0,0.0,,1288
RD_A_S_20220713,2022-07-13,RD,A,S,0.0,0.0,,1289
RD_A_S_20220714,2022-07-14,RD,A,S,0.0,0.0,,1290
RD_A_S_20220715,2022-07-15,RD,A,S,0.0,0.0,,1291
RD_A_S_20220716,2022-07-16,RD,A,S,0.0,0.0,,1292
RD_A_S_20220717,2022-07-17,RD,A,S,0.0,0.0,,1293
RD_A_S_20220718,2022-07-18,RD,A,S,0.0,0.0,,1294
RD_A_S_20220719,2022-07-19,RD,A,S,0.0,0.0,,1295
RD_A_S_20220720,2022-07-20,RD,A,S,0.0,0.0,,1296
RD_A_S_20220721,2022-07-21,RD,A,S,0.0,0.0,,1297
RD_A_S_20220722,2022-07-22,RD,A,S,0.0,0.0,,1298
RD_A_S_20220723,2022-07-23,RD,A,S,0.0,0.0,,1299
RD_A_S_20220724,2022-07-24,RD,A,S,0.0,0.0,,1300
RD_A_S_20220725,2022-07-25,RD,A,S,0.0,0.0,,1301
RD_A_S_20220726,2022-07-26,RD,A,S,0.0,0.0,,1302
RD_A_S_20220727,2022-07-27,RD,A,S,0.0,0.0,,1303
RD_A_S_20220728,2022-07-28,RD,A,S,0.0,0.0,,1304
RD_A_S_20220729,2022-07-29,RD,A,S,0.0,0.0,,1305
RD_A_S_20220730,2022-07-30,RD,A,S,0.0,0.0,,1306
RD_A_S_20220731,2022-07-31,RD,A,S,0.0,0.0,,1307
RD_A_S_20220801,2022-08-01,RD,A,S,0.0,0.0,,1308
RD_A_S_20220802,2022-08-02,RD,A,S,0.0,0.0,,1309
RD_A_S_20220803,2022-08-03,RD,A,S,0.0,0.0,,1310
RD_A_S_20220804,2022-08-04,RD,A,S,0.0,0.0,,1311
RD_A_S_20220805,2022-08-05,RD,A,S,0.0,0.0,,1312
RD_A_S_20220806,2022-08-06,RD,A,S,0.0,0.0,,1313
RD_A_S_20220807,2022-08-07,RD,A,S,0.0,0.0,,1314
RD_A_S_20220808,2022-08-08,RD,A,S,0.0,0.0,,1315
RD_A_S_20220809,2022-08-09,RD,A,S,0.0,0.0,,1316
RD_A_S_20220810,2022-08-10,RD,A,S,0.0,0.0,,1317
RD_A_S_20220811,2022-08-11,RD,A,S,0.0,0.0,,1318
RD_A_S_20220812,2022-08-12,RD,A,S,0.0,0.0,,1319
RD_A_S_20220813,2022-08-13,RD,A,S,0.0,0.0,,1320
RD_A_S_20220814,2022-08-14,RD,A,S,0.0,0.0,,1321
RD_A_S_20220815,2022-08-15,RD,A,S,0.0,0.0,,1322
RD_A_S_20220816,2022-08-16,RD,A,S,0.0,0.0,,1323
RD_A_S_20220817,2022-08-17,RD,A,S,0.0,0.0,,1324
RD_A_S_20220818,2022-08-18,RD,A,S,0.0,0.0,,1325
RD_A_S_20220819,2022-08-19,RD,A,S,0.0,0.0,,1326
RD_A_S_20220820,2022-08-20,RD,A,S,0.0,0.0,,1327
RD_A_S_20220821,2022-08-21,RD,A,S,0.0,0.0,,1328
RD_A_S_20220822,2022-08-22,RD,A,S,0.0,0.0,,1329
RD_A_S_20220823,2022-08-23,RD,A,S,0.0,0.0,,1330
RD_A_S_20220824,2022-08-24,RD,A,S,0.0,0.0,,1331
RD_A_S_20220825,2022-08-25,RD,A,S,0.0,0.0,,1332
RD_A_S_20220826,2022-08-26,RD,A,S,0.0,0.0,,1333
RD_A_S_20220827,2022-08-27,RD,A,S,0.0,0.0,,1334
RD_A_S_20220828,2022-08-28,RD,A,S,0.0,0.0,,1335
RD_A_S_20220829,2022-08-29,RD,A,S,0.0,0.0,,1336
RD_A_S_20220830,2022-08-30,RD,A,S,0.0,0.0,,1337
RD_A_S_20220831,2022-08-31,RD,A,S,0.0,0.0,,1338
RD_A_S_20220901,2022-09-01,RD,A,S,0.0,0.0,,1339
RD_A_S_20220902,2022-09-02,RD,A,S,0.0,0.0,,1340
RD_A_S_20220903,2022-09-03,RD,A,S,0.0,0.0,,1341
RD_A_S_20220904,2022-09-04,RD,A,S,0.0,0.0,,1342
RD_A_S_20220905,2022-09-05,RD,A,S,0.0,0.0,,1343
RD_A_S_20220906,2022-09-06,RD,A,S,0.0,0.0,,1344
RD_A_S_20220907,2022-09-07,RD,A,S,0.0,0.0,,1345
RD_A_S_20220908,2022-09-08,RD,A,S,0.0,0.0,,1346
RD_A_S_20220909,2022-09-09,RD,A,S,0.0,0.0,,1347
RD_A_S_20220910,2022-09-10,RD,A,S,0.0,0.0,,1348
RD_A_S_20220911,2022-09-11,RD,A,S,0.0,0.0,,1349
RD_A_S_20220912,2022-09-12,RD,A,S,0.0,0.0,,1350
RD_A_S_20220913,2022-09-13,RD,A,S,0.0,0.0,,1351
RD_A_S_20220914,2022-09-14,RD,A,S,0.0,0.0,,1352
RD_A_S_20220915,2022-09-15,RD,A,S,0.0,0.0,,1353
RD_A_S_20220916,2022-09-16,RD,A,S,0.0,0.0,,1354
RD_A_S_20220917,2022-09-17,RD,A,S,0.0,0.0,,1355
RD_A_S_20220918,2022-09-18,RD,A,S,0.0,0.0,,1356
RD_A_S_20220919,2022-09-19,RD,A,S,0.0,0.0,,1357
RD_A_S_20220920,2022-09-20,RD,A,S,0.0,0.0,,1358
RD_A_S_20220921,2022-09-21,RD,A,S,0.0,0.0,,1359
RD_A_S_20220922,2022-09-22,RD,A,S,0.0,0.0,,1360
RD_A_S_20220923,2022-09-23,RD,A,S,0.0,0.0,,1361
RD_A_S_20220924,2022-09-24,RD,A,S,0.0,0.0,,1362
RD_A_S_20220925,2022-09-25,RD,A,S,0.0,0.0,,1363
RD_A_S_20220926,2022-09-26,RD,A,S,0.0,0.0,,1364
RD_A_S_20220927,2022-09-27,RD,A,S,0.0,0.0,,1365
RD_A_S_20220928,2022-09-28,RD,A,S,0.0,0.0,,1366
RD_A_S_20220929,2022-09-29,RD,A,S,0.0,0.0,,1367
RD_A_S_20220930,2022-09-30,RD,A,S,0.0,0.0,,1368
RD_A_S_20221001,2022-10-01,RD,A,S,0.0,0.0,,1369
RD_A_S_20221002,2022-10-02,RD,A,S,0.0,0.0,,1370
RD_A_S_20221003,2022-10-03,RD,A,S,0.0,0.0,,1371
RD_A_S_20221004,2022-10-04,RD,A,S,0.0,0.0,,1372
RD_A_S_20221005,2022-10-05,RD,A,S,0.0,0.0,,1373
RD_A_S_20221006,2022-10-06,RD,A,S,0.0,0.0,,1374
RD_A_S_20221007,2022-10-07,RD,A,S,0.0,0.0,,1375
RD_A_S_20221008,2022-10-08,RD,A,S,0.0,0.0,,1376
RD_A_S_20221009,2022-10-09,RD,A,S,0.0,0.0,,1377
RD_A_S_20221010,2022-10-10,RD,A,S,0.0,0.0,,1378
RD_A_S_20221011,2022-10-11,RD,A,S,0.0,0.0,,1379
RD_A_S_20221012,2022-10-12,RD,A,S,0.0,0.0,,1380
RD_A_S_20221013,2022-10-13,RD,A,S,0.0,0.0,,1381
RD_A_S_20221014,2022-10-14,RD,A,S,0.0,0.0,,1382
RD_A_S_20221015,2022-10-15,RD,A,S,0.0,0.0,,1383
RD_A_S_20221016,2022-10-16,RD,A,S,0.0,0.0,,1384
RD_A_S_20221017,2022-10-17,RD,A,S,0.0,0.0,,1385
RD_A_S_20221018,2022-10-18,RD,A,S,0.0,0.0,,1386
RD_A_S_20221019,2022-10-19,RD,A,S,0.0,0.0,,1387
RD_A_S_20221020,2022-10-20,RD,A,S,0.0,0.0,,1388
RD_A_S_20221021,2022-10-21,RD,A,S,0.0,0.0,,1389
RD_A_S_20221022,2022-10-22,RD,A,S,0.0,0.0,,1390
RD_A_S_20221023,2022-10-23,RD,A,S,0.0,0.0,,1391
RD_A_S_20221024,2022-10-24,RD,A,S,0.0,0.0,,1392
RD_A_S_20221025,2022-10-25,RD,A,S,0.0,0.0,,1393
RD_A_S_20221026,2022-10-26,RD,A,S,0.0,0.0,,1394
RD_A_S_20221027,2022-10-27,RD,A,S,0.0,0.0,,1395
RD_A_S_20221028,2022-10-28,RD,A,S,0.0,0.0,,1396
RD_A_S_20221029,2022-10-29,RD,A,S,0.0,0.0,,1397
RD_A_S_20221030,2022-10-30,RD,A,S,0.0,0.0,,1398
RD_A_S_20221031,2022-10-31,RD,A,S,0.0,0.0,,1399
RD_A_S_20221101,2022-11-01,RD,A,S,0.0,0.0,,1400
RD_A_S_20221102,2022-11-02,RD,A,S,0.0,0.0,,1401
RD_A_S_20221103,2022-11-03,RD,A,S,0.0,0.0,,1402
RD_A_S_20221104,2022-11-04,RD,A,S,0.0,0.0,,1403
RD_A_S_20221105,2022-11-05,RD,A,S,0.0,0.0,,1404
RD_A_S_20221106,2022-11-06,RD,A,S,0.0,0.0,,1405
RD_A_S_20221107,2022-11-07,RD,A,S,0.0,0.0,,1406
RD_A_S_20221108,2022-11-08,RD,A,S,0.0,0.0,,1407
RD_A_S_20221109,2022-11-09,RD,A,S,0.0,0.0,,1408
RD_A_S_20221110,2022-11-10,RD,A,S,0.0,0.0,,1409
RD_A_S_20221111,2022-11-11,RD,A,S,0.0,0.0,,1410
RD_A_S_20221112,2022-11-12,RD,A,S,0.0,0.0,,1411
RD_A_S_20221113,2022-11-13,RD,A,S,0.0,0.0,,1412
RD_A_S_20221114,2022-11-14,RD,A,S,0.0,0.0,,1413
RD_A_S_20221115,2022-11-15,RD,A,S,0.0,0.0,,1414
RD_A_S_20221116,2022-11-16,RD,A,S,0.0,0.0,,1415
RD_A_S_20221117,2022-11-17,RD,A,S,0.0,0.0,,1416
RD_A_S_20221118,2022-11-18,RD,A,S,0.0,0.0,,1417
RD_A_S_20221119,2022-11-19,RD,A,S,0.0,0.0,,1418
RD_A_S_20221120,2022-11-20,RD,A,S,0.0,0.0,,1419
RD_A_S_20221121,2022-11-21,RD,A,S,0.0,0.0,,1420
RD_A_S_20221122,2022-11-22,RD,A,S,0.0,0.0,,1421
RD_A_S_20221123,2022-11-23,RD,A,S,0.0,0.0,,1422
RD_A_S_20221124,2022-11-24,RD,A,S,0.0,0.0,,1423
RD_A_S_20221125,2022-11-25,RD,A,S,0.0,0.0,,1424
RD_A_S_20221126,2022-11-26,RD,A,S,0.0,0.0,,1425
RD_A_S_20221127,2022-11-27,RD,A,S,0.0,0.0,,1426
RD_A_S_20221128,2022-11-28,RD,A,S,0.0,0.0,,1427
RD_A_S_20221129,2022-11-29,RD,A,S,0.0,0.0,,1428
RD_A_S_20221130,2022-11-30,RD,A,S,0.0,0.0,,1429
RD_A_S_20221201,2022-12-01,RD,A,S,0.0,0.0,,1430
RD_A_S_20221202,2022-12-02,RD,A,S,0.0,0.0,,1431
RD_A_S_20221203,2022-12-03,RD,A,S,0.0,0.0,,1432
RD_A_S_20221204,2022-12-04,RD,A,S,0.0,0.0,,1433
RD_A_S_20221205,2022-12-05,RD,A,S,5940.0,717.8021978021977,716.0,1434
RD_A_S_20221206,2022-12-06,RD,A,S,14480.0,686.2813186813186,562.0,1435
RD_A_S_20221207,2022-12-07,RD,A,S,18640.0,663.5406593406593,605.0,1436
RD_A_S_20221208,2022-12-08,RD,A,S,14500.0,625.7802197802197,529.0,1437
RD_A_S_20221209,2022-12-09,RD,A,S,30100.0,575.8,467.0,1438
RD_A_S_20221210,2022-12-10,RD,A,S,22000.0,513.4,404.0,1439
RD_A_S_20221211,2022-12-11,RD,A,S,0.0,0.0,,1440
RD_A_S_20221212,2022-12-12,RD,A,S,31620.0,443.1,409.0,1441
RD_A_S_20221213,2022-12-13,RD,A,S,22020.0,428.5,456.0,1442
RD_A_S_20221214,2022-12-14,RD,A,S,16640.0,437.1,510.0,1443
RD_A_S_20221215,2022-12-15,RD,A,S,22820.0,474.1,589.0,1444
RD_A_S_20221216,2022-12-16,RD,A,S,23820.0,510.0,586.0,1445
RD_A_S_20221217,2022-12-17,RD,A,S,21080.0,546.0,589.0,1446
RD_A_S_20221218,2022-12-18,RD,A,S,0.0,0.0,,1447
RD_A_S_20221219,2022-12-19,RD,A,S,16640.0,606.7,650.0,1448
RD_A_S_20221220,2022-12-20,RD,A,S,16060.0,611.1,611.0,1449
RD_A_S_20221221,2022-12-21,RD,A,S,17120.0,614.5,603.0,1450
RD_A_S_20221222,2022-12-22,RD,A,S,13920.0,619.7,615.0,1451
RD_A_S_20221223,2022-12-23,RD,A,S,26760.0,627.8,660.0,1452
RD_A_S_20221224,2022-12-24,RD,A,S,20360.0,644.2,732.0,1453
RD_A_S_20221225,2022-12-25,RD,A,S,0.0,0.0,,1454
RD_A_S_20221226,2022-12-26,RD,A,S,21400.0,645.6,570.0,1455
RD_A_S_20221227,2022-12-27,RD,A,S,15000.0,639.4,584.0,1456
RD_A_S_20221228,2022-12-28,RD,A,S,18200.0,631.4,620.0,1457
RD_A_S_20221229,2022-12-29,RD,A,S,23560.0,609.2,621.0,1458
RD_A_S_20221230,2022-12-30,RD,A,S,34860.0,601.0,610.0,1459
RD_A_S_20221231,2022-12-31,RD,A,S,30800.0,602.0,575.0,1460
RD_A_S_20230101,2023-01-01,RD,A,S,0.0,0.0,,1461
RD_A_S_20230102,2023-01-02,RD,A,S,0.0,0.0,,1462
RD_A_S_20230103,2023-01-03,RD,A,S,27860.0,587.2,588.0,1463
RD_A_S_20230104,2023-01-04,RD,A,S,36420.0,579.0,569.0,1464
RD_A_S_20230105,2023-01-05,RD,A,S,52500.0,559.2,476.0,1465
RD_A_S_20230106,2023-01-06,RD,A,S,84540.0,519.3333333333333,380.0,1466
RD_A_S_20230107,2023-01-07,RD,A,S,50560.0,485.0,412.0,1467
RD_A_S_20230108,2023-01-08,RD,A,S,0.0,0.0,,1468
RD_A_S_20230109,2023-01-09,RD,A,S,30220.0,434.6,466.0,1469
RD_A_S_20230110,2023-01-10,RD,A,S,27640.0,432.0,463.0,1470
RD_A_S_20230111,2023-01-11,RD,A,S,32120.0,452.8,484.0,1471
RD_A_S_20230112,2023-01-12,RD,A,S,41280.0,468.8,492.0,1472
RD_A_S_20230113,2023-01-13,RD,A,S,46620.0,475.8,474.0,1473
RD_A_S_20230114,2023-01-14,RD,A,S,35360.0,480.8,491.0,1474
RD_A_S_20230115,2023-01-15,RD,A,S,0.0,0.0,,1475
RD_A_S_20230116,2023-01-16,RD,A,S,48160.0,474.9,448.0,1476
RD_A_S_20230117,2023-01-17,RD,A,S,52440.0,461.3,424.0,1477
RD_A_S_20230118,2023-01-18,RD,A,S,38060.0,447.3,404.0,1478
RD_A_S_20230119,2023-01-19,RD,A,S,38540.0,438.1,445.0,1479
RD_A_S_20230120,2023-01-20,RD,A,S,21420.0,434.6,452.0,1480
RD_A_S_20230121,2023-01-21,RD,A,S,0.0,0.0,,1481
RD_A_S_20230122,2023-01-22,RD,A,S,0.0,0.0,,1482
RD_A_S_20230123,2023-01-23,RD,A,S,0.0,0.0,,1483
RD_A_S_20230124,2023-01-24,RD,A,S,0.0,0.0,,1484
RD_A_S_20230125,2023-01-25,RD,A,S,30820.0,524.6,573.0,1485
RD_A_S_20230126,2023-01-26,RD,A,S,16060.0,560.96,658.0,1486
RD_A_S_20230127,2023-01-27,RD,A,S,26780.0,568.88,540.0,1487
RD_A_S_20230128,2023-01-28,RD,A,S,20360.0,554.36,452.0,1488
RD_A_S_20230129,2023-01-29,RD,A,S,0.0,0.0,,1489
RD_A_S_20230130,2023-01-30,RD,A,S,8560.0,554.9,599.0,1490
RD_A_S_20230131,2023-01-31,RD,A,S,4260.0,552.5,646.0,1491
RD_A_S_20230201,2023-02-01,RD,A,S,26620.0,583.7,696.0,1492
RD_A_S_20230202,2023-02-02,RD,A,S,41520.0,628.5,676.0,1493
RD_A_S_20230203,2023-02-03,RD,A,S,39580.0,633.2,549.0,1494
RD_A_S_20230204,2023-02-04,RD,A,S,58600.0,587.2,369.0,1495
RD_A_S_20230205,2023-02-05,RD,A,S,0.0,0.0,,1496
RD_A_S_20230206,2023-02-06,RD,A,S,35340.0,441.2,285.0,1497
RD_A_S_20230207,2023-02-07,RD,A,S,36400.0,363.0,285.0,1498
RD_A_S_20230208,2023-02-08,RD,A,S,28620.0,315.6,312.0,1499
RD_A_S_20230209,2023-02-09,RD,A,S,23560.0,315.0,366.0,1500
RD_A_S_20230210,2023-02-10,RD,A,S,24640.0,332.4,414.0,1501
RD_A_S_20230211,2023-02-11,RD,A,S,11780.0,396.8,607.0,1502
RD_A_S_20230212,2023-02-12,RD,A,S,0.0,0.0,,1503
RD_A_S_20230213,2023-02-13,RD,A,S,41720.0,441.9,346.0,1504
RD_A_S_20230214,2023-02-14,RD,A,S,19280.0,491.1,612.0,1505
RD_A_S_20230215,2023-02-15,RD,A,S,11800.0,552.9,723.0,1506
RD_A_S_20230216,2023-02-16,RD,A,S,13920.0,592.1,803.0,1507
RD_A_S_20230217,2023-02-17,RD,A,S,20360.0,648.2,757.0,1508
RD_A_S_20230218,2023-02-18,RD,A,S,57780.0,704.6,628.0,1509
RD_A_S_20230219,2023-02-19,RD,A,S,0.0,0.0,,1510
RD_A_S_20230220,2023-02-20,RD,A,S,38520.0,687.9,625.0,1511
RD_A_S_20230221,2023-02-21,RD,A,S,38460.0,640.5,566.0,1512
RD_A_S_20230222,2023-02-22,RD,A,S,31060.0,595.9,534.0,1513
RD_A_S_20230223,2023-02-23,RD,A,S,43820.0,546.5,381.0,1514
RD_A_S_20230224,2023-02-24,RD,A,S,40600.0,512.2,455.0,1515
RD_A_S_20230225,2023-02-25,RD,A,S,23540.0,496.2,545.0,1516
RD_A_S_20230226,2023-02-26,RD,A,S,0.0,0.0,,1517
RD_A_S_20230227,2023-02-27,RD,A,S,44960.0,479.2,495.0,1518
RD_A_S_20230228,2023-02-28,RD,A,S,31020.0,495.4,462.0,1519
RD_A_S_20230301,2023-03-01,RD,A,S,28900.0,504.0,498.0,1520
RD_A_S_20230302,2023-03-02,RD,A,S,42680.0,514.2,596.0,1521
RD_A_S_20230303,2023-03-03,RD,A,S,16060.0,532.8,613.0,1522
RD_C_S_20190101,2019-01-01,RD,C,S,0.0,0.0,,0
RD_C_S_20190102,2019-01-02,RD,C,S,0.0,0.0,,1
RD_C_S_20190103,2019-01-03,RD,C,S,0.0,0.0,,2
RD_C_S_20190104,2019-01-04,RD,C,S,0.0,0.0,,3
RD_C_S_20190105,2019-01-05,RD,C,S,0.0,0.0,,4
RD_C_S_20190106,2019-01-06,RD,C,S,0.0,0.0,,5
RD_C_S_20190107,2019-01-07,RD,C,S,0.0,0.0,,6
RD_C_S_20190108,2019-01-08,RD,C,S,0.0,0.0,,7
RD_C_S_20190109,2019-01-09,RD,C,S,0.0,0.0,,8
RD_C_S_20190110,2019-01-10,RD,C,S,0.0,0.0,,9
RD_C_S_20190111,2019-01-11,RD,C,S,0.0,0.0,,10
RD_C_S_20190112,2019-01-12,RD,C,S,0.0,0.0,,11
RD_C_S_20190113,2019-01-13,RD,C,S,0.0,0.0,,12
RD_C_S_20190114,2019-01-14,RD,C,S,0.0,0.0,,13
RD_C_S_20190115,2019-01-15,RD,C,S,0.0,0.0,,14
RD_C_S_20190116,2019-01-16,RD,C,S,0.0,0.0,,15
RD_C_S_20190117,2019-01-17,RD,C,S,0.0,0.0,,16
RD_C_S_20190118,2019-01-18,RD,C,S,0.0,0.0,,17
RD_C_S_20190119,2019-01-19,RD,C,S,0.0,0.0,,18
RD_C_S_20190120,2019-01-20,RD,C,S,0.0,0.0,,19
RD_C_S_20190121,2019-01-21,RD,C,S,0.0,0.0,,20
RD_C_S_20190122,2019-01-22,RD,C,S,0.0,0.0,,21
RD_C_S_20190123,2019-01-23,RD,C,S,0.0,0.0,,22
RD_C_S_20190124,2019-01-24,RD,C,S,0.0,0.0,,23
RD_C_S_20190125,2019-01-25,RD,C,S,0.0,0.0,,24
RD_C_S_20190126,2019-01-26,RD,C,S,0.0,0.0,,25
RD_C_S_20190127,2019-01-27,RD,C,S,0.0,0.0,,26
RD_C_S_20190128,2019-01-28,RD,C,S,0.0,0.0,,27
RD_C_S_20190129,2019-01-29,RD,C,S,0.0,0.0,,28
RD_C_S_20190130,2019-01-30,RD,C,S,0.0,0.0,,29
RD_C_S_20190131,2019-01-31,RD,C,S,0.0,0.0,,30
RD_C_S_20190201,2019-02-01,RD,C,S,0.0,0.0,,31
RD_C_S_20190202,2019-02-02,RD,C,S,0.0,0.0,,32
RD_C_S_20190203,2019-02-03,RD,C,S,0.0,0.0,,33
RD_C_S_20190204,2019-02-04,RD,C,S,0.0,0.0,,34
RD_C_S_20190205,2019-02-05,RD,C,S,0.0,0.0,,35
